"draft_id","status","type","season","round","pick","franchise_id","franchise_name","player_id","player_name","pos","age","team"
"833952111766130560","complete","snake","2022","1","1","1","Toronto Hogs","8155","Breece Hall","RB","24.6","NYJ"
"833952111766130560","complete","snake","2022","1","2","10","Calgary Cocks","8151","Kenneth Walker","RB","25.2","SEA"
"833952111766130560","complete","snake","2022","1","3","3","Newfoundland Blowers","8135","Treylon Burks","WR","25.7","WAS"
"833952111766130560","complete","snake","2022","1","4","12","Mississauga Mastodons","8146","Garrett Wilson","WR","25.4","NYJ"
"833952111766130560","complete","snake","2022","1","5","14","Gold Coast Sharks","8112","Drake London","WR","24.4","ATL"
"833952111766130560","complete","snake","2022","1","6","12","Mississauga Mastodons","8138","James Cook","RB","26.2","BUF"
"833952111766130560","complete","snake","2022","1","7","10","Calgary Cocks","8144","Chris Olave","WR","25.5","NO"
"833952111766130560","complete","snake","2022","1","8","11","Montreal Generals","8168","Skyy Moore","WR","25.3","SF"
"833952111766130560","complete","snake","2022","1","9","4","Thunder Bay Mustangs","8137","George Pickens","WR","24.8","DAL"
"833952111766130560","complete","snake","2022","1","10","4","Thunder Bay Mustangs","8119","Jahan Dotson","WR","25.7","PHI"
"833952111766130560","complete","snake","2022","1","11","9","Saskatoon Squirrels","8129","Dameon Pierce","RB","25.8","KC"
"833952111766130560","complete","snake","2022","1","12","3","Newfoundland Blowers","8136","Rachaad White","RB","26.9","TB"
"833952111766130560","complete","snake","2022","1","13","13","Vancouver Mounties","8160","Kenny Pickett","QB","27.5","LV"
"833952111766130560","complete","snake","2022","1","14","10","Calgary Cocks","8167","Christian Watson","WR","26.6","GB"
"833952111766130560","complete","snake","2022","2","14","10","Calgary Cocks","8118","David Bell","WR","25",NA
"833952111766130560","complete","snake","2022","2","13","8","Iqaluit Trout","8153","Isaiah Spiller","RB","24.4",NA
"833952111766130560","complete","snake","2022","2","12","5","Winnipeg Wranglers","8289","Aidan Hutchinson","DL","25.4","DET"
"833952111766130560","complete","snake","2022","2","11","8","Iqaluit Trout","8142","Alec Pierce","WR","25.6","IND"
"833952111766130560","complete","snake","2022","2","10","4","Thunder Bay Mustangs","8126","Wan'Dale Robinson","WR","25","NYG"
"833952111766130560","complete","snake","2022","2","9","11","Montreal Generals","8132","Tyler Allgeier","RB","25.7","ATL"
"833952111766130560","complete","snake","2022","2","8","1","Toronto Hogs","8148","Jameson Williams","WR","24.7","DET"
"833952111766130560","complete","snake","2022","2","7","6","Choccolocco Railfans","8355","Kayvon Thibodeaux","DL","25","NYG"
"833952111766130560","complete","snake","2022","2","6","8","Iqaluit Trout","8290","Sauce Gardner","DB","25.3","IND"
"833952111766130560","complete","snake","2022","2","5","4","Thunder Bay Mustangs","8159","Desmond Ridder","QB","26.3",NA
"833952111766130560","complete","snake","2022","2","4","12","Mississauga Mastodons","8339","Kyle Hamilton","DB","24.8","BAL"
"833952111766130560","complete","snake","2022","2","3","11","Montreal Generals","8130","Trey McBride","TE","26.1","ARI"
"833952111766130560","complete","snake","2022","2","2","10","Calgary Cocks","8161","Malik Willis","QB","26.6","GB"
"833952111766130560","complete","snake","2022","2","1","4","Thunder Bay Mustangs","8117","Jalen Tolbert","WR","26.8","DAL"
"833952111766130560","complete","snake","2022","3","1","14","Gold Coast Sharks","8211","Tyrion Davis-Price","RB","25.2",NA
"833952111766130560","complete","snake","2022","3","2","10","Calgary Cocks","8154","Brian Robinson","RB","26.7","SF"
"833952111766130560","complete","snake","2022","3","3","3","Newfoundland Blowers","8308","Derek Stingley","DB","24.5","HOU"
"833952111766130560","complete","snake","2022","3","4","14","Gold Coast Sharks","8219","Jelani Woods","TE","27.2","NYJ"
"833952111766130560","complete","snake","2022","3","5","9","Saskatoon Squirrels","8139","Zamir White","RB","26.3","LV"
"833952111766130560","complete","snake","2022","3","6","2","Bikini Bottom Stars","8121","Romeo Doubs","WR","25.7","GB"
"833952111766130560","complete","snake","2022","3","7","5","Winnipeg Wranglers","8123","Hassan Haskins","RB","26.1","LAC"
"833952111766130560","complete","snake","2022","3","8","10","Calgary Cocks","8258","Cade York","K","24.9",NA
"833952111766130560","complete","snake","2022","3","9","11","Montreal Generals","8188","Tyquan Thornton","WR","25.4","KC"
"833952111766130560","complete","snake","2022","3","10","7","Pokémon Omega Judge Judy","8140","Justyn Ross","WR","26",NA
"833952111766130560","complete","snake","2022","3","11","9","Saskatoon Squirrels","8267","Nakobe Dean","LB","25","PHI"
"833952111766130560","complete","snake","2022","3","12","8","Iqaluit Trout","8164","Matt Corral","QB","26.9",NA
"833952111766130560","complete","snake","2022","3","13","2","Bikini Bottom Stars","8150","Kyren Williams","RB","25.3","LAR"
"833952111766130560","complete","snake","2022","3","14","6","Choccolocco Railfans","8329","Devin Lloyd","LB","27.2","JAX"
"833952111766130560","complete","snake","2022","4","14","1","Toronto Hogs","8205","Isiah Pacheco","RB","26.8","KC"
"833952111766130560","complete","snake","2022","4","13","8","Iqaluit Trout","8268","Lewis Cine","DB","26.2",NA
"833952111766130560","complete","snake","2022","4","12","8","Iqaluit Trout","8398","Jermaine Johnson","LB","27","NYJ"
"833952111766130560","complete","snake","2022","4","11","9","Saskatoon Squirrels","8323","Jaquan Brisker","DB","26.7","CHI"
"833952111766130560","complete","snake","2022","4","10","10","Calgary Cocks","8172","Greg Dulcich","TE","25.7","MIA"
"833952111766130560","complete","snake","2022","4","9","11","Montreal Generals","8265","Travon Walker","LB","25","JAX"
"833952111766130560","complete","snake","2022","4","8","1","Toronto Hogs","8221","Keaontay Ingram","RB","26.2","KC"
"833952111766130560","complete","snake","2022","4","7","5","Winnipeg Wranglers","8147","John Metchie","WR","25.4","NYJ"
"833952111766130560","complete","snake","2022","4","6","1","Toronto Hogs","8134","Khalil Shakir","WR","25.9","BUF"
"833952111766130560","complete","snake","2022","4","5","1","Toronto Hogs","8162","Sam Howell","QB","25.3","PHI"
"833952111766130560","complete","snake","2022","4","4","7","Pokémon Omega Judge Judy","8266","Quay Walker","LB","25.6","GB"
"833952111766130560","complete","snake","2022","4","3","1","Toronto Hogs","8210","Chig Okonkwo","TE","26.3","TEN"
"833952111766130560","complete","snake","2022","4","2","6","Choccolocco Railfans","8287","David Ojabo","DL","25.6","BAL"
"833952111766130560","complete","snake","2022","4","1","1","Toronto Hogs","8179","Snoop Conner","RB","25.4",NA
"801713921697349632","complete","snake","2022","1","1","10","Calgary Cocks","4070","T.J. Watt","LB","31.2","PIT"
"801713921697349632","complete","snake","2022","1","2","11","Montreal Generals","4990","Shaquille Leonard","LB","30.4",NA
"801713921697349632","complete","snake","2022","1","3","1","Toronto Hogs","7640","Micah Parsons","LB","26.6","GB"
"801713921697349632","complete","snake","2022","1","4","6","Choccolocco Railfans","4960","Roquan Smith","LB","28.7","BAL"
"801713921697349632","complete","snake","2022","1","5","12","Mississauga Mastodons","3973","Myles Garrett","DE","30","CLE"
"801713921697349632","complete","snake","2022","1","6","7","Pokémon Omega Judge Judy","6119","Devin White","LB","27.8","LV"
"801713921697349632","complete","snake","2022","1","7","3","Newfoundland Blowers","4971","Derwin James","DB","29.4","LAC"
"801713921697349632","complete","snake","2022","1","8","5","Winnipeg Wranglers","5041","Fred Warner","LB","29.1","SF"
"801713921697349632","complete","snake","2022","1","9","8","Iqaluit Trout","6949","Jordyn Brooks","LB","28.2","MIA"
"801713921697349632","complete","snake","2022","1","10","2","Bikini Bottom Stars","5816","Nick Bosa","DE","28.2","SF"
"801713921697349632","complete","snake","2022","1","11","9","Saskatoon Squirrels","3156","Joey Bosa","LB","30.4","BUF"
"801713921697349632","complete","snake","2022","1","12","4","Thunder Bay Mustangs","6781","Isaiah Simmons","DB","27.4","CAR"
"801713921697349632","complete","snake","2022","1","13","14","Gold Coast Sharks","5332","Foyesade Oluokun","LB","30.4","JAX"
"801713921697349632","complete","snake","2022","1","14","13","Vancouver Mounties","2227","Aaron Donald","DT","34.6",NA
"801713921697349632","complete","snake","2022","2","14","13","Vancouver Mounties","7651","Jeremiah Owusu-Koramoah","LB","26.1","CLE"
"801713921697349632","complete","snake","2022","2","13","14","Gold Coast Sharks","4081","Budda Baker","DB","29.9","ARI"
"801713921697349632","complete","snake","2022","2","12","4","Thunder Bay Mustangs","4963","Minkah Fitzpatrick","DB","29.1","MIA"
"801713921697349632","complete","snake","2022","2","11","9","Saskatoon Squirrels","3291","Blake Martinez","LB","31.9",NA
"801713921697349632","complete","snake","2022","2","10","1","Toronto Hogs","7016","Jeremy Chinn","DB","27.8","LV"
"801713921697349632","complete","snake","2022","2","9","8","Iqaluit Trout","6888","Antoine Winfield","DB","27.3","TB"
"801713921697349632","complete","snake","2022","2","8","5","Winnipeg Wranglers","1233","Bobby Wagner","LB","35.5","WAS"
"801713921697349632","complete","snake","2022","2","7","3","Newfoundland Blowers","5991","Maxx Crosby","DE","28.3","LV"
"801713921697349632","complete","snake","2022","2","6","7","Pokémon Omega Judge Judy","5862","Brian Burns","DE","27.7","NYG"
"801713921697349632","complete","snake","2022","2","5","12","Mississauga Mastodons","4077","Jamal Adams","SS","30.2","LV"
"801713921697349632","complete","snake","2022","2","4","6","Choccolocco Railfans","6782","Chase Young","DE","26.7","NO"
"801713921697349632","complete","snake","2022","2","3","2","Bikini Bottom Stars","5017","Jessie Bates","DB","28.8","ATL"
"801713921697349632","complete","snake","2022","2","2","11","Montreal Generals","6809","Trevon Diggs","CB","27.2","DAL"
"801713921697349632","complete","snake","2022","2","1","10","Calgary Cocks","4964","Denzel Ward","CB","28.6","CLE"
"801713921697349632","complete","snake","2022","3","1","10","Calgary Cocks","843","Cameron Heyward","DT","36.6","PIT"
"801713921697349632","complete","snake","2022","3","2","11","Montreal Generals","3172","DeForest Buckner","DT","31.8","IND"
"801713921697349632","complete","snake","2022","3","3","2","Bikini Bottom Stars","6807","Patrick Queen","LB","26.4","PIT"
"801713921697349632","complete","snake","2022","3","4","6","Choccolocco Railfans","7641","Pat Surtain","CB","25.7","DEN"
"801713921697349632","complete","snake","2022","3","5","12","Mississauga Mastodons","1875","C.J. Mosley","LB","33.5",NA
"801713921697349632","complete","snake","2022","3","6","5","Winnipeg Wranglers","5840","Josh Hines-Allen","DE","28.4","JAX"
"801713921697349632","complete","snake","2022","3","7","3","Newfoundland Blowers","7648","Nick Bolton","LB","25.8","KC"
"801713921697349632","complete","snake","2022","3","8","7","Pokémon Omega Judge Judy","3222","Deion Jones","LB","31.1","TB"
"801713921697349632","complete","snake","2022","3","9","8","Iqaluit Trout","6880","Logan Wilson","LB","29.5","DAL"
"801713921697349632","complete","snake","2022","3","10","1","Toronto Hogs","4968","Tremaine Edmunds","LB","27.6","CHI"
"801713921697349632","complete","snake","2022","3","11","9","Saskatoon Squirrels","3262","Justin Simmons","DB","32.1",NA
"801713921697349632","complete","snake","2022","3","12","4","Thunder Bay Mustangs","2393","Danielle Hunter","DE","31.1","HOU"
"801713921697349632","complete","snake","2022","3","13","14","Gold Coast Sharks","5015","Sam Hubbard","DE","30.5",NA
"801713921697349632","complete","snake","2022","3","14","13","Vancouver Mounties","1343","Jordan Poyer","DB","34.7","BUF"
"801713921697349632","complete","snake","2022","4","14","13","Vancouver Mounties","2036","Khalil Mack","LB","34.8","LAC"
"801713921697349632","complete","snake","2022","4","13","14","Gold Coast Sharks","2350","Eric Kendricks","LB","33.8","SF"
"801713921697349632","complete","snake","2022","4","12","4","Thunder Bay Mustangs","1999","Shaquil Barrett","LB","33.1",NA
"801713921697349632","complete","snake","2022","4","11","9","Saskatoon Squirrels","3276","De'Vondre Campbell","LB","32.5",NA
"801713921697349632","complete","snake","2022","4","10","1","Toronto Hogs","4063","Haason Reddick","LB","31.2","TB"
"801713921697349632","complete","snake","2022","4","9","8","Iqaluit Trout","7627","Greg Rousseau","DE","25.7","BUF"
"801713921697349632","complete","snake","2022","4","8","5","Winnipeg Wranglers","6788","Xavier McKinney","DB","27.4","GB"
"801713921697349632","complete","snake","2022","4","7","3","Newfoundland Blowers","6220","Cole Holcomb","LB","29.4","PIT"
"801713921697349632","complete","snake","2022","4","6","7","Pokémon Omega Judge Judy","3160","Jalen Ramsey","CB","31.2","PIT"
"801713921697349632","complete","snake","2022","4","5","12","Mississauga Mastodons","4110","Zach Cunningham","LB","31","DET"
"801713921697349632","complete","snake","2022","4","4","6","Choccolocco Railfans","4135","Trey Hendrickson","DE","31","CIN"
"801713921697349632","complete","snake","2022","4","3","2","Bikini Bottom Stars","5944","Bobby Okereke","LB","29.4","NYG"
"801713921697349632","complete","snake","2022","4","2","11","Montreal Generals","3233","Kevin Byard","DB","32.3","CHI"
"801713921697349632","complete","snake","2022","4","1","10","Calgary Cocks","1576","Tyrann Mathieu","DB","33.6",NA
"801713921697349632","complete","snake","2022","5","1","10","Calgary Cocks","1192","Lavonte David","LB","35.9","TB"
"801713921697349632","complete","snake","2022","5","2","11","Montreal Generals","5030","Harold Landry","LB","29.5","NE"
"801713921697349632","complete","snake","2022","5","3","2","Bikini Bottom Stars","4427","Kenny Moore","CB","30.3","IND"
"801713921697349632","complete","snake","2022","5","4","6","Choccolocco Railfans","6872","Kyle Dugger","DB","29.7","PIT"
"801713921697349632","complete","snake","2022","5","5","12","Mississauga Mastodons","3166","Myles Jack","LB","30.3",NA
"801713921697349632","complete","snake","2022","5","6","7","Pokémon Omega Judge Judy","6124","Montez Sweat","DE","29.3","CHI"
"801713921697349632","complete","snake","2022","5","7","3","Newfoundland Blowers","7666","Jevon Holland","DB","25.8","NYG"
"801713921697349632","complete","snake","2022","5","8","5","Winnipeg Wranglers","4967","Bradley Chubb","LB","29.5","MIA"
"801713921697349632","complete","snake","2022","5","9","8","Iqaluit Trout","4071","Marlon Humphrey","CB","29.5","BAL"
"801713921697349632","complete","snake","2022","5","10","1","Toronto Hogs","957","Cameron Jordan","DE","36.4","NO"
"801713921697349632","complete","snake","2022","5","11","9","Saskatoon Squirrels","2311","Leonard Williams","DE","31.5","SEA"
"801713921697349632","complete","snake","2022","5","12","4","Thunder Bay Mustangs","3230","Vonn Bell","DB","31",NA
"801713921697349632","complete","snake","2022","5","13","14","Gold Coast Sharks","6711","Jalen Thompson","DB","27.4","ARI"
"801713921697349632","complete","snake","2022","5","14","13","Vancouver Mounties","6125","Jeffery Simmons","DT","28.4","TEN"
"801713921697349632","complete","snake","2022","6","14","13","Vancouver Mounties","6836","A.J. Terrell","CB","27.2","ATL"
"801713921697349632","complete","snake","2022","6","13","14","Gold Coast Sharks","3303","Matthew Judon","LB","33.3",NA
"801713921697349632","complete","snake","2022","6","12","1","Toronto Hogs","5193","J.C. Jackson","DB","30.1",NA
"801713921697349632","complete","snake","2022","6","11","9","Saskatoon Squirrels","5056","Jerome Baker","LB","29","CLE"
"801713921697349632","complete","snake","2022","6","10","4","Thunder Bay Mustangs","5348","Kyzir White","LB","29.7",NA
"801713921697349632","complete","snake","2022","6","9","8","Iqaluit Trout","7635","Jaelan Phillips","LB","26.6","PHI"
"801713921697349632","complete","snake","2022","6","8","7","Pokémon Omega Judge Judy","5839","Rashan Gary","LB","28","GB"
"801713921697349632","complete","snake","2022","6","7","3","Newfoundland Blowers","3238","Yannick Ngakoue","DE","30.7",NA
"801713921697349632","complete","snake","2022","6","6","5","Winnipeg Wranglers","4133","John Johnson","DB","30",NA
"801713921697349632","complete","snake","2022","6","5","12","Mississauga Mastodons","4059","Marshon Lattimore","CB","29.6","WAS"
"801713921697349632","complete","snake","2022","6","4","6","Choccolocco Railfans","7633","Kwity Paye","DE","27.1","IND"
"801713921697349632","complete","snake","2022","6","3","2","Bikini Bottom Stars","5860","Johnathan Abram","DB","29.2",NA
"801713921697349632","complete","snake","2022","6","2","11","Montreal Generals","2064","DeMarcus Lawrence","DE","33.6","SEA"
"801713921697349632","complete","snake","2022","6","1","10","Calgary Cocks","4965","Marcus Davenport","DE","29.3","DET"
"801713921697349632","complete","snake","2022","7","1","10","Calgary Cocks","1947","Jadeveon Clowney","DE","32.8","DAL"
"801713921697349632","complete","snake","2022","7","2","11","Montreal Generals","871","Von Miller","LB","36.7","WAS"
"801713921697349632","complete","snake","2022","7","3","2","Bikini Bottom Stars","2427","Za'Darius Smith","LB","33.3",NA
"801713921697349632","complete","snake","2022","7","4","6","Choccolocco Railfans","7626","Odafe Oweh","LB","27","LAC"
"801713921697349632","complete","snake","2022","7","5","12","Mississauga Mastodons","3558","Chris Jones","DT","31.5","KC"
"801713921697349632","complete","snake","2022","7","6","7","Pokémon Omega Judge Judy","7642","Jaycee Horn","CB","26.1","CAR"
"801713921697349632","complete","snake","2022","7","7","3","Newfoundland Blowers","5882","Taylor Rapp","DB","28","BUF"
"801713921697349632","complete","snake","2022","7","8","5","Winnipeg Wranglers","1367","Logan Ryan","DB","34.9",NA
"801713921697349632","complete","snake","2022","7","9","8","Iqaluit Trout","6118","Quinnen Williams","DT","28","DAL"
"801713921697349632","complete","snake","2022","7","10","4","Thunder Bay Mustangs","6214","Quincy Williams","LB","29.3","NYJ"
"801713921697349632","complete","snake","2022","7","11","9","Saskatoon Squirrels","1213","Harrison Smith","DB","36.9","MIN"
"801713921697349632","complete","snake","2022","7","12","4","Thunder Bay Mustangs","3174","Leonard Floyd","LB","33.3","ATL"
"801713921697349632","complete","snake","2022","7","13","14","Gold Coast Sharks","2330","Shaq Thompson","LB","31.7","BUF"
"801713921697349632","complete","snake","2022","7","14","13","Vancouver Mounties","7637","Zaven Collins","LB","26.6","ARI"
"801713921697349632","complete","snake","2022","8","14","13","Vancouver Mounties","4158","Eddie Jackson","DB","32",NA
"801713921697349632","complete","snake","2022","8","13","14","Gold Coast Sharks","7136","Kam Curl","DB","26.7","LAR"
"801713921697349632","complete","snake","2022","8","12","4","Thunder Bay Mustangs","5843","Devin Bush","LB","27.4","CLE"
"801713921697349632","complete","snake","2022","8","11","9","Saskatoon Squirrels","2338","Landon Collins","DB","31.9",NA
"801713921697349632","complete","snake","2022","8","10","1","Toronto Hogs","2389","Jordan Hicks","LB","33.5",NA
"801713921697349632","complete","snake","2022","8","9","8","Iqaluit Trout","7653","Azeez Ojulari","LB","25.5","PHI"
"801713921697349632","complete","snake","2022","8","8","5","Winnipeg Wranglers","6968","Jordan Fuller","DB","27.8","ATL"
"801713921697349632","complete","snake","2022","8","7","3","Newfoundland Blowers","7113","Alex Highsmith","LB","28.4","PIT"
"801713921697349632","complete","snake","2022","8","6","7","Pokémon Omega Judge Judy","6785","Jeff Okudah","CB","26.9","MIN"
"801713921697349632","complete","snake","2022","8","5","12","Mississauga Mastodons","6799","Grant Delpit","DB","27.2","CLE"
"801713921697349632","complete","snake","2022","8","4","6","Choccolocco Railfans","4056","Jabrill Peppers","DB","30.2","PIT"
"801713921697349632","complete","snake","2022","8","3","2","Bikini Bottom Stars","6120","Christian Wilkins","DT","30",NA
"801713921697349632","complete","snake","2022","8","2","11","Montreal Generals","6152","Khari Willis","DB","29.6",NA
"801713921697349632","complete","snake","2022","8","1","10","Calgary Cocks","2130","Kyle Van Noy","LB","34.7","BAL"
"931450431807537280","complete","snake","2023","1","1","4","Thunder Bay Mustangs","9509","Bijan Robinson","RB","23.9","ATL"
"931450431807537280","complete","snake","2023","1","2","8","Iqaluit Trout","9229","Anthony Richardson","QB","23.6","IND"
"931450431807537280","complete","snake","2023","1","3","10","Calgary Cocks","9228","Bryce Young","QB","24.4","CAR"
"931450431807537280","complete","snake","2023","1","4","5","Winnipeg Wranglers","9221","Jahmyr Gibbs","RB","23.8","DET"
"931450431807537280","complete","snake","2023","1","5","1","Toronto Hogs","9758","C.J. Stroud","QB","24.2","HOU"
"931450431807537280","complete","snake","2023","1","6","10","Calgary Cocks","9488","Jaxon Smith-Njigba","WR","23.8","SEA"
"931450431807537280","complete","snake","2023","1","7","6","Choccolocco Railfans","9754","Quentin Johnston","WR","24.3","LAC"
"931450431807537280","complete","snake","2023","1","8","9","Saskatoon Squirrels","9756","Jordan Addison","WR","23.9","MIN"
"931450431807537280","complete","snake","2023","1","9","14","Gold Coast Sharks","9997","Zay Flowers","WR","25.3","BAL"
"931450431807537280","complete","snake","2023","1","10","10","Calgary Cocks","10225","Jonathan Mingo","WR","24.7","DAL"
"931450431807537280","complete","snake","2023","1","11","14","Gold Coast Sharks","10236","Dalton Kincaid","TE","26.2","BUF"
"931450431807537280","complete","snake","2023","1","12","12","Mississauga Mastodons","9482","Michael Mayer","TE","24.5","LV"
"931450431807537280","complete","snake","2023","1","13","7","Pokémon Omega Judge Judy","10859","Sam LaPorta","TE","24.9","DET"
"931450431807537280","complete","snake","2023","1","14","5","Winnipeg Wranglers","10229","Rashee Rice","WR","25.7","KC"
"931450431807537280","complete","snake","2023","2","14","5","Winnipeg Wranglers","9999","Will Levis","QB","26.5","TEN"
"931450431807537280","complete","snake","2023","2","13","12","Mississauga Mastodons","10892","Will Anderson","DL","24.3","HOU"
"931450431807537280","complete","snake","2023","2","12","2","Bikini Bottom Stars","9753","Zach Charbonnet","RB","24.9","SEA"
"931450431807537280","complete","snake","2023","2","11","10","Calgary Cocks","9494","Marvin Mims","WR","23.8","DEN"
"931450431807537280","complete","snake","2023","2","10","6","Choccolocco Railfans","9497","Jalin Hyatt","WR","24.2","NYG"
"931450431807537280","complete","snake","2023","2","9","10","Calgary Cocks","9226","De'Von Achane","RB","24.2","MIA"
"931450431807537280","complete","snake","2023","2","8","9","Saskatoon Squirrels","9225","Tank Bigsby","RB","23.3","PHI"
"931450431807537280","complete","snake","2023","2","7","6","Choccolocco Railfans","9224","Chase Brown","RB","25.7","CIN"
"931450431807537280","complete","snake","2023","2","6","8","Iqaluit Trout","9500","Josh Downs","WR","24.4","IND"
"931450431807537280","complete","snake","2023","2","5","3","Newfoundland Blowers","10222","Jayden Reed","WR","25.6","GB"
"931450431807537280","complete","snake","2023","2","4","12","Mississauga Mastodons","10888","Jalen Carter","DL","24.7","PHI"
"931450431807537280","complete","snake","2023","2","3","1","Toronto Hogs","10235","Roschon Johnson","RB","24.9","CHI"
"931450431807537280","complete","snake","2023","2","2","7","Pokémon Omega Judge Judy","9502","Tank Dell","WR","26.1","HOU"
"931450431807537280","complete","snake","2023","2","1","11","Sarnia SeaSnakes","9222","Zach Evans","RB","24.6",NA
"931450431807537280","complete","snake","2023","3","1","11","Sarnia SeaSnakes","10444","Cedric Tillman","WR","25.7","CLE"
"931450431807537280","complete","snake","2023","3","2","11","Sarnia SeaSnakes","9227","Israel Abanikanda","RB","23.2","DAL"
"931450431807537280","complete","snake","2023","3","3","10","Calgary Cocks","9757","Kendre Miller","RB","23.5","NO"
"931450431807537280","complete","snake","2023","3","4","12","Mississauga Mastodons","9481","Luke Musgrave","TE","25.3","GB"
"931450431807537280","complete","snake","2023","3","5","8","Iqaluit Trout","9508","Tyjae Spears","RB","24.5","TEN"
"931450431807537280","complete","snake","2023","3","6","3","Newfoundland Blowers","9479","Darnell Washington","TE","24.3","PIT"
"931450431807537280","complete","snake","2023","3","7","3","Newfoundland Blowers","10891","Devon Witherspoon","DB","25","SEA"
"931450431807537280","complete","snake","2023","3","8","9","Saskatoon Squirrels","10885","Lukas Van Ness","DL","24.5","GB"
"931450431807537280","complete","snake","2023","3","9","4","Thunder Bay Mustangs","10857","Stetson Bennett","QB","28.1","LAR"
"931450431807537280","complete","snake","2023","3","10","2","Bikini Bottom Stars","10232","Michael Wilson","WR","25.8","ARI"
"931450431807537280","complete","snake","2023","3","11","3","Newfoundland Blowers","10218","Xavier Hutchinson","WR","25.6","HOU"
"931450431807537280","complete","snake","2023","3","12","6","Choccolocco Railfans","9998","Hendon Hooker","QB","27.9","NYJ"
"931450431807537280","complete","snake","2023","3","13","14","Gold Coast Sharks","10983","Sean Clifford","QB","27.4","CIN"
"931450431807537280","complete","snake","2023","3","14","14","Gold Coast Sharks","10863","A.T. Perry","WR","26.2","DEN"
"931450431807537280","complete","snake","2023","4","14","10","Calgary Cocks","10880","Jack Campbell","LB","25.3","DET"
"931450431807537280","complete","snake","2023","4","13","1","Toronto Hogs","9504","Kayshon Boutte","WR","23.6","NE"
"931450431807537280","complete","snake","2023","4","12","13","Vancouver Mounties","9505","Deuce Vaughn","RB","24.1","DEN"
"931450431807537280","complete","snake","2023","4","11","1","Toronto Hogs","10937","Jake Moody","K","26.1","WAS"
"931450431807537280","complete","snake","2023","4","10","2","Bikini Bottom Stars","9493","Puka Nacua","WR","24.6","LAR"
"931450431807537280","complete","snake","2023","4","9","7","Pokémon Omega Judge Judy","10871","Luke Schoonmaker","TE","27.2","DAL"
"931450431807537280","complete","snake","2023","4","8","2","Bikini Bottom Stars","9220","Evan Hull","RB","25.1","NO"
"931450431807537280","complete","snake","2023","4","7","4","Thunder Bay Mustangs","10913","Joey Porter","DB","25.4","PIT"
"931450431807537280","complete","snake","2023","4","6","8","Iqaluit Trout","9490","Tyler Scott","WR","24.2","LAR"
"931450431807537280","complete","snake","2023","4","5","7","Pokémon Omega Judge Judy","10216","Kenny McIntosh","RB","25.8","SEA"
"931450431807537280","complete","snake","2023","4","4","9","Saskatoon Squirrels","10881","Christian Gonzalez","DB","23.5","NE"
"931450431807537280","complete","snake","2023","4","3","8","Iqaluit Trout","10212","Josh Whyle","TE","26.3","GB"
"931450431807537280","complete","snake","2023","4","2","11","Sarnia SeaSnakes","10228","Charlie Jones","WR","27.1","CIN"
"931450431807537280","complete","snake","2023","4","1","10","Calgary Cocks","10955","Chad Ryland","K","26.2","ARI"
"1054586519090008064","complete","snake","2024","1","1","9","New New York Benders ","11560","Caleb Williams","QB","24.1","CHI"
"1054586519090008064","complete","snake","2024","1","2","4","Thunder Bay Mustangs","11628","Marvin Harrison","WR","23.4","ARI"
"1054586519090008064","complete","snake","2024","1","3","12","Mississauga Mastodons","11566","Jayden Daniels","QB","25","WAS"
"1054586519090008064","complete","snake","2024","1","4","10","Lower City Lasercats","11632","Malik Nabers","WR","22.4","NYG"
"1054586519090008064","complete","snake","2024","1","5","4","Thunder Bay Mustangs","11564","Drake Maye","QB","23.3","NE"
"1054586519090008064","complete","snake","2024","1","6","11","Sarnia SeaSnakes","11620","Rome Odunze","WR","23.5","CHI"
"1054586519090008064","complete","snake","2024","1","7","9","New New York Benders ","11604","Brock Bowers","TE","23","LV"
"1054586519090008064","complete","snake","2024","1","8","2","Bikini Bottom Stars","11631","Brian Thomas","WR","23.2","JAX"
"1054586519090008064","complete","snake","2024","1","9","10","Lower City Lasercats","11563","Bo Nix","QB","25.8","DEN"
"1054586519090008064","complete","snake","2024","1","10","6","Choccolocco Railfans","11624","Xavier Worthy","WR","22.7","KC"
"1054586519090008064","complete","snake","2024","1","11","6","Choccolocco Railfans","11583","Jonathon Brooks","RB","22.4","CAR"
"1054586519090008064","complete","snake","2024","1","12","1","Toronto Hogs","11635","Ladd McConkey","WR","24.1","LAC"
"1054586519090008064","complete","snake","2024","1","13","8","Iqaluit Trout","11589","Trey Benson","RB","23.4","ARI"
"1054586519090008064","complete","snake","2024","1","14","12","Mississauga Mastodons","11637","Keon Coleman","WR","22.6","BUF"
"1054586519090008064","complete","snake","2024","2","14","6","Choccolocco Railfans","11586","Blake Corum","RB","25.1","LAR"
"1054586519090008064","complete","snake","2024","2","13","7","Pokémon Omega Judge Judy","11625","Adonai Mitchell","WR","23.2","NYJ"
"1054586519090008064","complete","snake","2024","2","12","4","Thunder Bay Mustangs","11627","Troy Franklin","WR","22.9","DEN"
"1054586519090008064","complete","snake","2024","2","11","6","Choccolocco Railfans","11626","Xavier Legette","WR","24.9","CAR"
"1054586519090008064","complete","snake","2024","2","10","10","Lower City Lasercats","11630","Roman Wilson","WR","24.5","PIT"
"1054586519090008064","complete","snake","2024","2","9","11","Sarnia SeaSnakes","11638","Ricky Pearsall","WR","25.3","SF"
"1054586519090008064","complete","snake","2024","2","8","13","Vancouver Mounties","11619","Ja'Lynn Polk","WR","23.7","NO"
